2026-09-07 07:05:57,861 INFO cli={'dataset': 'computers', 'method': 'outpost', 'seed': 42, 'train_seed': None, 'epochs': None, 'set': ['hidden_dim=128', 'num_epochs=400'], 'tag': 'E400_T_hidden128', 'save_scores': True, 'rotations': [0]}
2026-09-07 07:05:57,861 INFO config={'alpha_plus': 0.05, 'alpha_r': 0.1, 'atlas_gate_q': 0.9, 'batch_size': 512, 'hidden_dim': 128, 'lambda_halo': 0.2, 'lambda_mixup': 0.2, 'lambda_un': 1.0, 'lr': 0.001, 'margin': 0.1, 'n_layers': 2, 'optimiser': 'adam', 'sampling_sizes': [25, 10], 'tau_minus': 0.05, 'tau_mu': 0.05, 'tau_plus': 0.95, 'use_atlas_gate': True, 'use_conformal': True, 'use_pl': True, 'version': 4, 'weight_decay': 0.0005, 'K_p': 8, 'drop_out': 0.5, 'input_dim': 767, 'num_epochs': 400, 'sim_topk_frac': 0.0, 'use_atlas_loss': True, 'use_halo': True, 'use_mixup': True, 'warmup_epochs': 5, 'use_fview_gate': False, 'use_hybrid': False, 'record_scores': True}
2026-09-07 07:05:59,906 INFO [OUTPOST-v4] epoch 0 cur={'auroc_all': 0.4586413963693531, 'aupr_all': 0.14083140932065213, 'auroc_unknown': 0.4198870009185808, 'aupr_unknown': 0.11041226441252744, 'val_auc': 0.6899425287356321} best={'auroc_all': 0.4586413963693531, 'aupr_all': 0.14083140932065213, 'auroc_unknown': 0.4198870009185808, 'aupr_unknown': 0.11041226441252744}
2026-09-07 07:06:00,814 INFO [OUTPOST-v4] epoch 1 cur={'auroc_all': 0.45303231733004923, 'aupr_all': 0.13884194819194615, 'auroc_unknown': 0.41572174670782236, 'aupr_unknown': 0.10936847700362366, 'val_auc': 0.7094827586206898} best={'auroc_all': 0.4586413963693531, 'aupr_all': 0.14083140932065213, 'auroc_unknown': 0.4198870009185808, 'aupr_unknown': 0.11041226441252744}
2026-09-07 07:06:01,714 INFO [OUTPOST-v4] epoch 2 cur={'auroc_all': 0.44839375726599107, 'aupr_all': 0.1378226221028181, 'auroc_unknown': 0.4089141471285629, 'aupr_unknown': 0.10792515278386211, 'val_auc': 0.6655172413793103} best={'auroc_all': 0.4586413963693531, 'aupr_all': 0.14083140932065213, 'auroc_unknown': 0.4198870009185808, 'aupr_unknown': 0.11041226441252744}
2026-09-07 07:06:02,562 INFO [OUTPOST-v4] epoch 3 cur={'auroc_all': 0.4574916358534824, 'aupr_all': 0.14038810271257468, 'auroc_unknown': 0.4178279644356273, 'aupr_unknown': 0.10976534110781255, 'val_auc': 0.7186781609195403} best={'auroc_all': 0.4586413963693531, 'aupr_all': 0.14083140932065213, 'auroc_unknown': 0.4198870009185808, 'aupr_unknown': 0.11041226441252744}
2026-09-07 07:06:03,661 INFO [OUTPOST-v4] epoch 4 cur={'auroc_all': 0.4574111090397736, 'aupr_all': 0.1399833556142122, 'auroc_unknown': 0.4164110456884392, 'aupr_unknown': 0.10913185846018839, 'val_auc': 0.6956896551724139} best={'auroc_all': 0.4586413963693531, 'aupr_all': 0.14083140932065213, 'auroc_unknown': 0.4198870009185808, 'aupr_unknown': 0.11041226441252744}
2026-09-07 07:06:07,383 INFO [OUTPOST-v4] epoch 5 cur={'auroc_all': 0.4574573701002266, 'aupr_all': 0.14081639256330206, 'auroc_unknown': 0.4154194289683004, 'aupr_unknown': 0.10948640850928729, 'val_auc': 0.6778735632183908} best={'auroc_all': 0.4586413963693531, 'aupr_all': 0.14083140932065213, 'auroc_unknown': 0.4198870009185808, 'aupr_unknown': 0.11041226441252744}
2026-09-07 07:06:11,077 INFO [OUTPOST-v4] epoch 6 cur={'auroc_all': 0.4656890865915309, 'aupr_all': 0.14342055476294535, 'auroc_unknown': 0.42342151344017015, 'aupr_unknown': 0.11111850599945702, 'val_auc': 0.689080459770115} best={'auroc_all': 0.4656890865915309, 'aupr_all': 0.14342055476294535, 'auroc_unknown': 0.42342151344017015, 'aupr_unknown': 0.11111850599945702}
2026-09-07 07:06:14,784 INFO [OUTPOST-v4] epoch 7 cur={'auroc_all': 0.46939889336754465, 'aupr_all': 0.14545599353751654, 'auroc_unknown': 0.4260748435416255, 'aupr_unknown': 0.11202656344723465, 'val_auc': 0.6839080459770115} best={'auroc_all': 0.46939889336754465, 'aupr_all': 0.14545599353751654, 'auroc_unknown': 0.4260748435416255, 'aupr_unknown': 0.11202656344723465}
2026-09-07 07:06:18,391 INFO [OUTPOST-v4] epoch 8 cur={'auroc_all': 0.47829161321147995, 'aupr_all': 0.1492544613877269, 'auroc_unknown': 0.4326204586374772, 'aupr_unknown': 0.11371939928470413, 'val_auc': 0.7169540229885057} best={'auroc_all': 0.47829161321147995, 'aupr_all': 0.1492544613877269, 'auroc_unknown': 0.4326204586374772, 'aupr_unknown': 0.11371939928470413}
2026-09-07 07:06:21,980 INFO [OUTPOST-v4] epoch 9 cur={'auroc_all': 0.4920060566439048, 'aupr_all': 0.15364389038068688, 'auroc_unknown': 0.44409662562420116, 'aupr_unknown': 0.11554122074918596, 'val_auc': 0.7382183908045978} best={'auroc_all': 0.4920060566439048, 'aupr_all': 0.15364389038068688, 'auroc_unknown': 0.44409662562420116, 'aupr_unknown': 0.11554122074918596}
2026-09-07 07:06:25,815 INFO [OUTPOST-v4] epoch 10 cur={'auroc_all': 0.5396260500824946, 'aupr_all': 0.1768693806752167, 'auroc_unknown': 0.49671780092466294, 'aupr_unknown': 0.133138968887968, 'val_auc': 0.7298850574712643} best={'auroc_all': 0.5396260500824946, 'aupr_all': 0.1768693806752167, 'auroc_unknown': 0.49671780092466294, 'aupr_unknown': 0.133138968887968}
