2026-09-07 11:52:00,962 INFO cli={'dataset': 'computers', 'method': 'outpost', 'seed': 42, 'train_seed': None, 'epochs': None, 'set': ['lambda_un=1.5', 'num_epochs=400'], 'tag': 'E400_T_lambda_un1.5', 'save_scores': True, 'rotations': [5]}
2026-09-07 11:52:00,962 INFO config={'alpha_plus': 0.05, 'alpha_r': 0.1, 'atlas_gate_q': 0.9, 'batch_size': 512, 'hidden_dim': 64, 'lambda_halo': 0.2, 'lambda_mixup': 0.2, 'lambda_un': 1.5, 'lr': 0.001, 'margin': 0.1, 'n_layers': 2, 'optimiser': 'adam', 'sampling_sizes': [25, 10], 'tau_minus': 0.05, 'tau_mu': 0.05, 'tau_plus': 0.95, 'use_atlas_gate': True, 'use_conformal': True, 'use_pl': True, 'version': 4, 'weight_decay': 0.0005, 'K_p': 8, 'drop_out': 0.5, 'input_dim': 767, 'num_epochs': 400, 'sim_topk_frac': 0.0, 'use_atlas_loss': True, 'use_halo': True, 'use_mixup': True, 'warmup_epochs': 5, 'use_fview_gate': False, 'use_hybrid': False, 'record_scores': True}
2026-09-07 11:52:03,059 INFO [OUTPOST-v4] epoch 0 cur={'auroc_all': 0.43168117510157705, 'aupr_all': 0.1315510301415843, 'auroc_unknown': 0.4255844333806273, 'aupr_unknown': 0.11786221188886623, 'val_auc': 0.43994252873563217} best={'auroc_all': 0.43168117510157705, 'aupr_all': 0.1315510301415843, 'auroc_unknown': 0.4255844333806273, 'aupr_unknown': 0.11786221188886623}
2026-09-07 11:52:03,972 INFO [OUTPOST-v4] epoch 1 cur={'auroc_all': 0.4410082489181747, 'aupr_all': 0.1339094979043557, 'auroc_unknown': 0.43410304511112974, 'aupr_unknown': 0.11973204666038909, 'val_auc': 0.46522988505747126} best={'auroc_all': 0.4410082489181747, 'aupr_all': 0.1339094979043557, 'auroc_unknown': 0.43410304511112974, 'aupr_unknown': 0.11973204666038909}
2026-09-07 11:52:04,836 INFO [OUTPOST-v4] epoch 2 cur={'auroc_all': 0.4453257108928215, 'aupr_all': 0.13536292033953312, 'auroc_unknown': 0.43848150145986553, 'aupr_unknown': 0.12092328509758296, 'val_auc': 0.4738505747126437} best={'auroc_all': 0.4453257108928215, 'aupr_all': 0.13536292033953312, 'auroc_unknown': 0.43848150145986553, 'aupr_unknown': 0.12092328509758296}
2026-09-07 11:52:05,698 INFO [OUTPOST-v4] epoch 3 cur={'auroc_all': 0.45112854969350735, 'aupr_all': 0.13762353154023638, 'auroc_unknown': 0.44157793695835507, 'aupr_unknown': 0.12252508512888452, 'val_auc': 0.49999999999999994} best={'auroc_all': 0.45112854969350735, 'aupr_all': 0.13762353154023638, 'auroc_unknown': 0.44157793695835507, 'aupr_unknown': 0.12252508512888452}
2026-09-07 11:52:06,677 INFO [OUTPOST-v4] epoch 4 cur={'auroc_all': 0.45560601025899217, 'aupr_all': 0.13910538736016362, 'auroc_unknown': 0.44336669719627875, 'aupr_unknown': 0.12319663793657681, 'val_auc': 0.5307471264367816} best={'auroc_all': 0.45560601025899217, 'aupr_all': 0.13910538736016362, 'auroc_unknown': 0.44336669719627875, 'aupr_unknown': 0.12319663793657681}
2026-09-07 11:52:10,449 INFO [OUTPOST-v4] epoch 5 cur={'auroc_all': 0.4596955384613126, 'aupr_all': 0.13984875986769718, 'auroc_unknown': 0.44677155571661115, 'aupr_unknown': 0.12357776264286058, 'val_auc': 0.5097701149425287} best={'auroc_all': 0.4596955384613126, 'aupr_all': 0.13984875986769718, 'auroc_unknown': 0.44677155571661115, 'aupr_unknown': 0.12357776264286058}
2026-09-07 11:52:14,029 INFO [OUTPOST-v4] epoch 6 cur={'auroc_all': 0.4636939894841293, 'aupr_all': 0.1409620022370448, 'auroc_unknown': 0.4486439130532128, 'aupr_unknown': 0.12385896368118426, 'val_auc': 0.5528735632183908} best={'auroc_all': 0.4636939894841293, 'aupr_all': 0.1409620022370448, 'auroc_unknown': 0.4486439130532128, 'aupr_unknown': 0.12385896368118426}
2026-09-07 11:52:17,598 INFO [OUTPOST-v4] epoch 7 cur={'auroc_all': 0.4709012883923225, 'aupr_all': 0.14234952598860062, 'auroc_unknown': 0.4536496586045825, 'aupr_unknown': 0.12457116549022332, 'val_auc': 0.5816091954022988} best={'auroc_all': 0.4709012883923225, 'aupr_all': 0.14234952598860062, 'auroc_unknown': 0.4536496586045825, 'aupr_unknown': 0.12457116549022332}
2026-09-07 11:52:21,184 INFO [OUTPOST-v4] epoch 8 cur={'auroc_all': 0.48316792347516946, 'aupr_all': 0.14626335106752825, 'auroc_unknown': 0.461152355686427, 'aupr_unknown': 0.12653793305654512, 'val_auc': 0.6629310344827586} best={'auroc_all': 0.48316792347516946, 'aupr_all': 0.14626335106752825, 'auroc_unknown': 0.461152355686427, 'aupr_unknown': 0.12653793305654512}
2026-09-07 11:52:24,856 INFO [OUTPOST-v4] epoch 9 cur={'auroc_all': 0.5028402731498879, 'aupr_all': 0.15223014982321942, 'auroc_unknown': 0.4738754920464072, 'aupr_unknown': 0.12889162842094487, 'val_auc': 0.7433908045977011} best={'auroc_all': 0.5028402731498879, 'aupr_all': 0.15223014982321942, 'auroc_unknown': 0.4738754920464072, 'aupr_unknown': 0.12889162842094487}
2026-09-07 11:52:28,523 INFO [OUTPOST-v4] epoch 10 cur={'auroc_all': 0.5346508186716887, 'aupr_all': 0.16299292511518096, 'auroc_unknown': 0.4999258613455308, 'aupr_unknown': 0.13414634045839435, 'val_auc': 0.8014367816091954} best={'auroc_all': 0.5346508186716887, 'aupr_all': 0.16299292511518096, 'auroc_unknown': 0.4999258613455308, 'aupr_unknown': 0.13414634045839435}
